filenames,rsid,round,samples,zi,zf
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x52_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x53_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x54_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x55_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x56_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x57_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x58_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x59_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x5_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y21.tif,1.03,Round1,Sample3,1,1
